True coincidence factor calculation results.

Decay branch(es):
 Eu-152   EC  Sm-152 (13.5077 y) - 72.08%
Eu-152   B-  Gd-152 (13.5077 y) - 27.92%

Date: 24/03/2021
Time: 07:19:48

Calculation settings:
cp.xrays = true
cp.annihilation = true
cp.angular = true
cp.angle_optimize = false
cp.calc_full_eff = false
cp.calc_spectrum = true
cp.calc_coincidence = true
cp.CP_CalcScat = true
cp.calc_effc = false
cp.calc_electron = false

DetectorType = COAXIAL
DC_CrystalDiameter = 5.51 cm
DC_CrystalHeight = 3.3 cm
DC_CrystalHoleDiameter = 1.02 cm
DC_CrystalHoleHeight = 1.99 cm
DC_CrystalFrontDeadLayer = 0.1 cm
DC_CrystalSideDeadLayer = 0.07 cm
DC_CrystalBackDeadLayer = 0.07 cm
DC_CrystalHoleBottomDeadLayer = 0.0003 cm
DC_CrystalHoleSideDeadLayer = 0.0003 cm
DC_CrystalSideCladdingThickness = 0.08 cm
DC_CapToCrystalDistance = 0.3 cm
DC_DetectorCapDiameter = 7 cm
DC_DetectorCapFrontThickness = 0.103 cm
DC_DetectorCapSideThickness = 0.1 cm
DC_DetectorCapBackThickness = 0.1 cm
DC_DetectorMountingThickness = 3 cm
DC_CrystalCurvatureRadius = 0 cm

SourceType = POINT
pdistance = 1 cm
prho = 0 cm

DC_nCrystalElements = 1
DC_ZCrystal[0] = 32
DC_FractionTypeCrystal = MASS
DC_FractionsCrystal[0] = 1
DC_RoCrystal = 5.323
DC_nCrystalSideCladdingElements = 1
DC_ZCrystalSideCladding[0] = 13
DC_FractionTypeCrystalSideCladding = MASS
DC_FractionsCrystalSideCladding[0] = 1
DC_RoCrystalSideCladding = 2.7
DC_nCrystalMountingElements = 1
DC_ZCrystalMounting[0] = 13
DC_FractionTypeCrystalMounting = MASS
DC_FractionsCrystalMounting[0] = 1
DC_RoCrystalMounting = 2.7
DC_nDetectorCapElements = 1
DC_ZDetectorCap[0] = 13
DC_FractionTypeDetectorCap = MASS
DC_FractionsDetectorCap[0] = 1
DC_RoDetectorCap = 2.7
DC_nVacuum = 1
DC_ZVacuum[0] = 13
DC_FractionTypeVacuum = MASS
DC_FractionsVacuum[0] = 1
DC_RoVacuum = 1e-10



Number of simulated decays: 1000000

Results:
-----------------------------------------------------------------------------------
##	E, MeV	I	dI(%)	CF	dCF(%)	Eff	dEff(%)	Areas	AreasCoi
-----------------------------------------------------------------------------------
42	0.275420	3.4567e-04	2.3387	1.29167	27.19	8.97e-02	17.96	31.00	24.00
43	0.285980	9.8384e-05	16.2207	1.60000	59.03	8.13e-02	38.53	8.00	5.00
44	0.286500	1.3827e-05	21.1573	2.00000	100.00	1.45e-01	70.71	2.00	0.00
45	0.287100	8.1103e-06	8.5246	0.00000	0.00	1.85e-01	100.00	1.50	0.00
46	0.295939	4.4034e-03	0.9821	1.29865	8.27	7.65e-02	5.45	337.00	259.50
47	0.315100	3.9887e-04	2.6667	1.35294	31.98	5.77e-02	20.85	23.00	17.00
48	0.316130	1.0051e-04	5.0408	1.83333	50.75	1.09e-01	30.15	11.00	6.00
49	0.320100	2.0475e-05	5.2086	0.00000	0.00	4.88e-02	100.00	1.00	0.00
50	0.324830	6.8073e-04	2.7344	1.35897	21.10	7.79e-02	13.74	53.00	39.00
51	0.324914	4.9725e-05	4.8128	1.12500	71.36	9.05e-02	50.92	4.50	4.00
52	0.328764	3.4568e-05	6.1538	1.00000	141.42	2.89e-02	100.00	1.00	1.00
53	0.329410	1.2125e-03	2.0098	1.39496	17.05	6.85e-02	10.98	83.00	59.50
54	0.330580	9.3066e-05	11.4349	1.14286	83.11	4.30e-02	58.63	4.00	3.50
55	0.340460	2.6590e-04	3.0239	1.44828	34.66	7.90e-02	21.82	21.00	14.50
56	0.344278	2.6591e-01	0.6000	1.10214	1.12	6.30e-02	0.77	16763.50	15210.00
57	0.345540	9.8118e-05	4.8928	0.72727	67.57	4.08e-02	50.00	4.00	5.50
58	0.348752	1.7018e-05	9.3827	0.00000	0.00	0.00e+00	0.00	0.00	0.00
59	0.351660	1.0636e-04	7.5000	4.00000	108.01	5.64e-02	40.82	6.00	1.50
60	0.354160	9.5728e-06	11.1111	0.00000	0.00	0.00e+00	0.00	0.00	0.00
61	0.357260	6.0892e-05	6.9972	1.00000	100.00	3.28e-02	70.71	2.00	2.00
62	0.358480	1.6486e-05	8.0734	0.75000	122.47	9.10e-02	100.00	1.50	2.00
63	0.367789	8.5942e-03	0.4641	1.37901	7.09	5.50e-02	4.60	473.00	343.00
64	0.378150	2.3665e-06	23.5986	0.00000	0.00	0.00e+00	0.00	0.00	0.00
65	0.385610	5.5574e-05	4.3229	4.66667	106.90	1.26e-01	37.80	7.00	1.50
66	0.387900	2.9250e-05	9.0909	1.00000	141.42	3.42e-02	100.00	1.00	1.00
67	0.391190	1.4093e-05	3.0426	0.00000	0.00	1.42e-01	70.71	2.00	0.00
68	0.397750	3.7226e-06	15.7189	0.00000	0.00	0.00e+00	0.00	0.00	1.00
69	0.401290	6.3817e-06	6.6775	0.00000	0.00	0.00e+00	0.00	0.00	0.00
70	0.411116	2.2371e-02	0.3090	1.23739	4.45	5.04e-02	2.98	1128.50	912.00
71	0.416020	1.0875e-03	1.7531	1.40816	18.68	6.34e-02	12.04	69.00	49.00
72	0.423450	2.9781e-05	7.1529	4.00000	122.47	6.72e-02	70.71	2.00	0.00
73	0.440860	6.2489e-05	6.8085	1.33333	76.38	6.40e-02	50.00	4.00	3.00
74	0.443961	2.8266e-02	0.4729	1.19298	4.12	4.57e-02	2.78	1292.00	1083.00
75	0.444010	2.9781e-03	3.5915	1.31250	14.21	3.88e-02	9.40	115.50	88.00
76	0.464280	4.5204e-06	41.1782	0.00000	0.00	1.11e-01	223.61	0.50	0.00
77	0.476420	1.7018e-05	18.7538	0.00000	0.00	0.00e+00	0.00	0.00	0.50
78	0.482330	2.4729e-04	3.2481	0.94444	48.90	3.44e-02	35.78	8.50	9.00
79	0.482400	2.3400e-05	4.5455	1.00000	316.23	2.14e-02	223.61	0.50	0.50
80	0.488679	4.1428e-03	0.7457	1.21329	11.31	4.19e-02	7.61	173.50	143.00
81	0.493540	3.0313e-04	4.4024	0.62963	30.96	5.61e-02	24.25	17.00	27.00
82	0.493780	9.7589e-05	4.3597	0.00000	0.00	0.00e+00	0.00	0.00	1.50
83	0.496400	5.8766e-05	4.0724	0.72727	67.57	6.81e-02	50.00	4.00	5.50
84	0.496560	5.8499e-05	36.3656	0.00000	0.00	3.42e-02	70.71	2.00	0.00
85	0.503467	1.5237e-03	1.2216	1.64286	19.57	4.53e-02	12.04	69.00	42.00
86	0.511000	5.1198e-04	3.0000	0.86275	29.30	4.30e-02	21.32	22.00	25.50
87	0.514780	4.2544e-06	18.7538	0.00000	0.00	0.00e+00	0.00	0.00	2.00
88	0.520240	5.3448e-04	2.9851	1.11111	33.06	3.74e-02	23.18	20.00	18.00
89	0.523130	1.5289e-04	4.1911	1.11111	67.77	3.27e-02	44.72	5.00	4.50
90	0.526880	1.1966e-04	6.6667	0.75000	86.60	2.51e-02	70.71	3.00	4.00
91	0.527100	1.8613e-06	0.3795	0.00000	0.00	0.00e+00	0.00	0.00	0.00
92	0.534250	4.0950e-04	2.5974	0.94118	34.83	3.91e-02	25.00	16.00	17.00
93	0.535440	1.7284e-05	7.7017	0.00000	0.00	0.00e+00	0.00	0.00	0.00
94	0.538290	4.3342e-05	6.7591	0.00000	0.00	0.00e+00	0.00	0.00	5.00
95	0.556480	1.7709e-04	3.4742	1.14286	51.75	4.52e-02	35.36	8.00	7.00
96	0.557800	2.9250e-05	11.8182	1.00000	316.23	1.71e-02	223.61	0.50	0.50
97	0.561260	1.4093e-05	16.9854	0.00000	0.00	0.00e+00	0.00	0.00	0.00
98	0.562980	2.0209e-04	9.2183	1.50000	64.55	2.97e-02	40.82	6.00	4.00
99	0.563100	3.0048e-06	7.0796	0.00000	0.00	3.33e-01	100.00	1.00	0.00
100	0.563986	4.9352e-03	0.9419	1.06646	11.09	3.41e-02	7.72	168.50	158.00
101	0.566438	1.3109e-03	2.4635	0.44944	19.04	3.05e-02	15.81	40.00	89.00
102	0.571830	4.4406e-05	3.6128	0.00000	0.00	1.13e-02	223.61	0.50	0.00
103	0.586265	4.5471e-03	0.7602	1.30980	11.78	3.67e-02	7.74	167.00	127.50
104	0.588600	2.3931e-05	44.4461	0.00000	0.00	0.00e+00	0.00	0.00	0.00
105	0.589830	1.3029e-05	6.1342	0.00000	0.00	0.00e+00	0.00	0.00	0.00
106	0.608060	2.6590e-06	30.0024	0.00000	0.00	3.76e-01	100.00	1.00	0.00
107	0.609230	1.2232e-05	13.0490	1.00000	141.42	8.18e-02	100.00	1.00	1.00
108	0.616050	9.1737e-05	5.8095	2.50000	123.29	2.73e-02	72.11	2.50	1.00
109	0.644390	6.5944e-05	7.2680	9.00000	229.33	6.82e-02	50.92	4.50	0.50
110	0.656489	1.4412e-03	1.5240	1.66667	22.02	3.82e-02	13.48	55.00	33.00
111	0.664770	9.9182e-05	5.1080	0.40000	83.67	2.02e-02	70.71	2.00	5.00
112	0.671155	2.4463e-04	17.3954	1.40000	58.55	2.86e-02	37.80	7.00	5.00
